"","uriProposicao","siglaTipo","numero","ano","codTema","tema","relevancia"
"633","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269698","INC",86,2021,70,"Finanças Públicas e Orçamento",0
"634","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269698","INC",86,2021,66,"Indústria, Comércio e Serviços",0
"635","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268735","PL",86,2021,43,"Direito Penal e Processual Penal",0
"636","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268636","RIC",86,2021,62,"Ciência, Tecnologia e Inovação",0
"637","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268636","RIC",86,2021,55,"Relações Internacionais e Comércio Exterior",0
"638","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270646","PDL",86,2021,44,"Direitos Humanos e Minorias",0
"639","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270646","PDL",86,2021,46,"Educação",0
"640","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269703","INC",87,2021,34,"Administração Pública",0
"641","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269703","INC",87,2021,41,"Cidades e Desenvolvimento Urbano",0
"642","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268737","PL",87,2021,70,"Finanças Públicas e Orçamento",0
"643","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268737","PL",87,2021,66,"Indústria, Comércio e Serviços",0
"644","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268637","RIC",87,2021,55,"Relações Internacionais e Comércio Exterior",0
"645","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268637","RIC",87,2021,56,"Saúde",0
"646","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269714","INC",88,2021,44,"Direitos Humanos e Minorias",0
"647","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269714","INC",88,2021,70,"Finanças Públicas e Orçamento",0
"648","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269714","INC",88,2021,58,"Trabalho e Emprego",0
"649","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268739","PL",88,2021,34,"Administração Pública",0
"650","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268739","PL",88,2021,37,"Comunicações",0
"651","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268739","PL",88,2021,54,"Energia, Recursos Hídricos e Minerais",0
"652","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268638","RIC",88,2021,55,"Relações Internacionais e Comércio Exterior",0
"653","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270738","PDL",88,2021,67,"Direito e Defesa do Consumidor",0
"654","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270738","PDL",88,2021,56,"Saúde",0
"655","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269747","INC",89,2021,66,"Indústria, Comércio e Serviços",0
"656","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269747","INC",89,2021,56,"Saúde",0
"657","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269747","INC",89,2021,58,"Trabalho e Emprego",0
"658","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268740","PL",89,2021,42,"Direito Civil e Processual Civil",0
"659","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268639","RIC",89,2021,40,"Economia",0
"660","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270848","PDL",89,2021,34,"Administração Pública",0
"661","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270848","PDL",89,2021,52,"Previdência e Assistência Social",0
"662","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269786","INC",90,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"663","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269786","INC",90,2021,56,"Saúde",0
"664","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268742","PL",90,2021,42,"Direito Civil e Processual Civil",0
"665","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268642","RIC",90,2021,44,"Direitos Humanos e Minorias",0
"666","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268642","RIC",90,2021,56,"Saúde",0
"667","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270861","PDL",90,2021,44,"Direitos Humanos e Minorias",0
"668","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270861","PDL",90,2021,48,"Meio Ambiente e Desenvolvimento Sustentável",0
"669","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269793","INC",91,2021,46,"Educação",0
"670","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269793","INC",91,2021,56,"Saúde",0
"671","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268743","PL",91,2021,44,"Direitos Humanos e Minorias",0
"672","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268743","PL",91,2021,61,"Viação, Transporte e Mobilidade",0
"673","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268681","RIC",91,2021,34,"Administração Pública",0
"674","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268681","RIC",91,2021,57,"Defesa e Segurança",0
"675","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268681","RIC",91,2021,48,"Meio Ambiente e Desenvolvimento Sustentável",0
"676","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270922","PDL",91,2021,44,"Direitos Humanos e Minorias",0
"677","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270922","PDL",91,2021,48,"Meio Ambiente e Desenvolvimento Sustentável",0
"678","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269800","INC",92,2021,34,"Administração Pública",0
"679","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269800","INC",92,2021,56,"Saúde",0
"680","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268744","PL",92,2021,42,"Direito Civil e Processual Civil",0
"681","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268744","PL",92,2021,44,"Direitos Humanos e Minorias",0
"682","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268753","RIC",92,2021,34,"Administração Pública",0
"683","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268753","RIC",92,2021,56,"Saúde",0
"684","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270961","PDL",92,2021,44,"Direitos Humanos e Minorias",0
"685","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270961","PDL",92,2021,48,"Meio Ambiente e Desenvolvimento Sustentável",0
"686","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269845","INC",93,2021,46,"Educação",0
"687","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269845","INC",93,2021,56,"Saúde",0
"688","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268746","PL",93,2021,57,"Defesa e Segurança",0
"689","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268746","PL",93,2021,44,"Direitos Humanos e Minorias",0
"690","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268746","PL",93,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"691","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268845","RIC",93,2021,44,"Direitos Humanos e Minorias",0
"692","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268845","RIC",93,2021,56,"Saúde",0
"693","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270962","PDL",93,2021,44,"Direitos Humanos e Minorias",0
"694","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269860","INC",94,2021,58,"Trabalho e Emprego",0
"695","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268747","PL",94,2021,44,"Direitos Humanos e Minorias",0
"696","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268847","RIC",94,2021,56,"Saúde",0
"697","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269865","INC",95,2021,44,"Direitos Humanos e Minorias",0
"698","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269865","INC",95,2021,70,"Finanças Públicas e Orçamento",0
"699","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268748","PL",95,2021,57,"Defesa e Segurança",0
"700","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268748","PL",95,2021,43,"Direito Penal e Processual Penal",0
"701","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268748","PL",95,2021,44,"Direitos Humanos e Minorias",0
"702","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268848","RIC",95,2021,44,"Direitos Humanos e Minorias",0
"703","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268848","RIC",95,2021,56,"Saúde",0
"704","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269871","INC",96,2021,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
"705","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269871","INC",96,2021,56,"Saúde",0
"706","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268749","PL",96,2021,57,"Defesa e Segurança",0
"707","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268749","PL",96,2021,44,"Direitos Humanos e Minorias",0
"708","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268749","PL",96,2021,56,"Saúde",0
"709","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268902","RIC",96,2021,61,"Viação, Transporte e Mobilidade",0
"710","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269877","INC",97,2021,44,"Direitos Humanos e Minorias",0
"711","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269877","INC",97,2021,56,"Saúde",0
"712","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268751","PL",97,2021,56,"Saúde",0
"713","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268950","RIC",97,2021,62,"Ciência, Tecnologia e Inovação",0
"714","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268950","RIC",97,2021,52,"Previdência e Assistência Social",0
"715","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2271070","PDL",97,2021,44,"Direitos Humanos e Minorias",0
"716","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2271070","PDL",97,2021,48,"Meio Ambiente e Desenvolvimento Sustentável",0
"717","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269915","INC",98,2021,56,"Saúde",0
"718","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269915","INC",98,2021,58,"Trabalho e Emprego",0
"719","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268752","PL",98,2021,43,"Direito Penal e Processual Penal",0
"720","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268951","RIC",98,2021,56,"Saúde",0
"721","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2271924","PDL",98,2021,44,"Direitos Humanos e Minorias",0
"722","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2271924","PDL",98,2021,51,"Estrutura Fundiária",0
"723","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269933","INC",99,2021,62,"Ciência, Tecnologia e Inovação",0
"724","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269933","INC",99,2021,61,"Viação, Transporte e Mobilidade",0
"725","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268754","PL",99,2021,70,"Finanças Públicas e Orçamento",0
"726","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268754","PL",99,2021,56,"Saúde",0
"727","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268953","RIC",99,2021,61,"Viação, Transporte e Mobilidade",0
"728","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2272011","PDL",99,2021,57,"Defesa e Segurança",0
"729","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269940","INC",100,2021,44,"Direitos Humanos e Minorias",0
"730","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269940","INC",100,2021,56,"Saúde",0
"731","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269940","INC",100,2021,58,"Trabalho e Emprego",0
"732","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268755","PL",100,2021,43,"Direito Penal e Processual Penal",0
"733","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268755","PL",100,2021,72,"Homenagens e Datas Comemorativas",0
"734","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268955","RIC",100,2021,54,"Energia, Recursos Hídricos e Minerais",0
"735","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2272025","PDL",100,2021,34,"Administração Pública",0
"736","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2272025","PDL",100,2021,44,"Direitos Humanos e Minorias",0
"737","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269942","INC",101,2021,34,"Administração Pública",0
"738","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269942","INC",101,2021,37,"Comunicações",0
"739","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268757","PL",101,2021,57,"Defesa e Segurança",0
"740","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268757","PL",101,2021,43,"Direito Penal e Processual Penal",0
"741","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268757","PL",101,2021,44,"Direitos Humanos e Minorias",0
"742","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268962","RIC",101,2021,40,"Economia",0
"743","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2272066","PDL",101,2021,46,"Educação",0
"744","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2272066","PDL",101,2021,70,"Finanças Públicas e Orçamento",0
"745","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269961","INC",102,2021,44,"Direitos Humanos e Minorias",0
"746","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269961","INC",102,2021,56,"Saúde",0
"747","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269961","INC",102,2021,58,"Trabalho e Emprego",0
"748","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268759","PL",102,2021,34,"Administração Pública",0
"749","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268759","PL",102,2021,43,"Direito Penal e Processual Penal",0
"750","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268759","PL",102,2021,44,"Direitos Humanos e Minorias",0
"751","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268965","RIC",102,2021,48,"Meio Ambiente e Desenvolvimento Sustentável",0
"752","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273162","PDL",102,2021,35,"Arte, Cultura e Religião",0
"753","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269981","INC",103,2021,40,"Economia",0
"754","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269981","INC",103,2021,70,"Finanças Públicas e Orçamento",0
"755","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268760","PL",103,2021,34,"Administração Pública",0
"756","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268760","PL",103,2021,43,"Direito Penal e Processual Penal",0
"757","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268760","PL",103,2021,44,"Direitos Humanos e Minorias",0
"758","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268966","RIC",103,2021,48,"Meio Ambiente e Desenvolvimento Sustentável",0
"759","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273165","PDL",103,2021,35,"Arte, Cultura e Religião",0
"760","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269983","INC",104,2021,34,"Administração Pública",0
"761","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269983","INC",104,2021,61,"Viação, Transporte e Mobilidade",0
"762","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268762","PL",104,2021,43,"Direito Penal e Processual Penal",0
"763","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268762","PL",104,2021,44,"Direitos Humanos e Minorias",0
"764","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268969","RIC",104,2021,66,"Indústria, Comércio e Serviços",0
"765","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268969","RIC",104,2021,56,"Saúde",0
"766","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273168","PDL",104,2021,35,"Arte, Cultura e Religião",0
"767","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270089","INC",105,2021,34,"Administração Pública",0
"768","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270089","INC",105,2021,56,"Saúde",0
"769","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268764","PL",105,2021,43,"Direito Penal e Processual Penal",0
"770","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268971","RIC",105,2021,56,"Saúde",0
"771","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273172","PDL",105,2021,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
"772","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270091","INC",106,2021,34,"Administração Pública",0
"773","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270091","INC",106,2021,56,"Saúde",0
"774","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268765","PL",106,2021,72,"Homenagens e Datas Comemorativas",0
"775","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268765","PL",106,2021,56,"Saúde",0
"776","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269001","RIC",106,2021,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
"777","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269001","RIC",106,2021,70,"Finanças Públicas e Orçamento",0
"778","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273173","PDL",106,2021,35,"Arte, Cultura e Religião",0
"779","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270135","INC",107,2021,34,"Administração Pública",0
"780","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270135","INC",107,2021,56,"Saúde",0
"781","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268766","PL",107,2021,43,"Direito Penal e Processual Penal",0
"782","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269415","RIC",107,2021,52,"Previdência e Assistência Social",0
"783","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273180","PDL",107,2021,35,"Arte, Cultura e Religião",0
"784","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273180","PDL",107,2021,44,"Direitos Humanos e Minorias",0
"785","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270146","INC",108,2021,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
"786","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270146","INC",108,2021,70,"Finanças Públicas e Orçamento",0
"787","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268768","PL",108,2021,76,"Direito e Justiça",0
"788","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268768","PL",108,2021,43,"Direito Penal e Processual Penal",0
"789","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269466","RIC",108,2021,56,"Saúde",0
"790","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273184","PDL",108,2021,35,"Arte, Cultura e Religião",0
"791","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270169","INC",109,2021,37,"Comunicações",0
"792","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270169","INC",109,2021,44,"Direitos Humanos e Minorias",0
"793","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268769","PL",109,2021,43,"Direito Penal e Processual Penal",0
"794","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268769","PL",109,2021,44,"Direitos Humanos e Minorias",0
"795","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269524","RIC",109,2021,60,"Turismo",0
"796","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273185","PDL",109,2021,35,"Arte, Cultura e Religião",0
"797","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270186","INC",110,2021,44,"Direitos Humanos e Minorias",0
"798","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270186","INC",110,2021,70,"Finanças Públicas e Orçamento",0
"799","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270186","INC",110,2021,58,"Trabalho e Emprego",0
"800","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268770","PL",110,2021,44,"Direitos Humanos e Minorias",0
"801","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269532","RIC",110,2021,56,"Saúde",0
"802","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270190","INC",111,2021,37,"Comunicações",0
"803","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268772","PL",111,2021,34,"Administração Pública",0
"804","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268772","PL",111,2021,57,"Defesa e Segurança",0
"805","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268772","PL",111,2021,43,"Direito Penal e Processual Penal",0
"806","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269533","RIC",111,2021,34,"Administração Pública",0
"807","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269533","RIC",111,2021,57,"Defesa e Segurança",0
"808","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273190","PDL",111,2021,35,"Arte, Cultura e Religião",0
"809","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270192","INC",112,2021,44,"Direitos Humanos e Minorias",0
"810","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270192","INC",112,2021,70,"Finanças Públicas e Orçamento",0
"811","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270192","INC",112,2021,58,"Trabalho e Emprego",0
"812","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268773","PL",112,2021,44,"Direitos Humanos e Minorias",0
"813","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268773","PL",112,2021,46,"Educação",0
"814","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268773","PL",112,2021,56,"Saúde",0
"815","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269649","RIC",112,2021,46,"Educação",0
"816","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269649","RIC",112,2021,70,"Finanças Públicas e Orçamento",0
"817","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270193","INC",113,2021,44,"Direitos Humanos e Minorias",0
"818","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270193","INC",113,2021,70,"Finanças Públicas e Orçamento",0
"819","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270193","INC",113,2021,58,"Trabalho e Emprego",0
"820","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268775","PL",113,2021,67,"Direito e Defesa do Consumidor",0
"821","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268775","PL",113,2021,56,"Saúde",0
"822","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269656","RIC",113,2021,46,"Educação",0
"823","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269656","RIC",113,2021,70,"Finanças Públicas e Orçamento",0
"824","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273408","PDL",113,2021,34,"Administração Pública",0
"825","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273408","PDL",113,2021,54,"Energia, Recursos Hídricos e Minerais",0
"826","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273408","PDL",113,2021,48,"Meio Ambiente e Desenvolvimento Sustentável",0
"827","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270195","INC",114,2021,44,"Direitos Humanos e Minorias",0
"828","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270195","INC",114,2021,70,"Finanças Públicas e Orçamento",0
"829","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270195","INC",114,2021,58,"Trabalho e Emprego",0
"830","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268777","PL",114,2021,43,"Direito Penal e Processual Penal",0
"831","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268777","PL",114,2021,44,"Direitos Humanos e Minorias",0
"832","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268777","PL",114,2021,56,"Saúde",0
"833","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269718","RIC",114,2021,54,"Energia, Recursos Hídricos e Minerais",0
"834","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269718","RIC",114,2021,70,"Finanças Públicas e Orçamento",0
"835","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270197","INC",115,2021,44,"Direitos Humanos e Minorias",0
"836","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270197","INC",115,2021,70,"Finanças Públicas e Orçamento",0
"837","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270197","INC",115,2021,58,"Trabalho e Emprego",0
"838","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268779","PL",115,2021,44,"Direitos Humanos e Minorias",0
"839","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268779","PL",115,2021,46,"Educação",0
"840","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268779","PL",115,2021,70,"Finanças Públicas e Orçamento",0
"841","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269721","RIC",115,2021,57,"Defesa e Segurança",0
"842","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269721","RIC",115,2021,44,"Direitos Humanos e Minorias",0
"843","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269721","RIC",115,2021,56,"Saúde",0
"844","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270198","INC",116,2021,44,"Direitos Humanos e Minorias",0
"845","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270198","INC",116,2021,70,"Finanças Públicas e Orçamento",0
"846","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270198","INC",116,2021,58,"Trabalho e Emprego",0
"847","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268781","PL",116,2021,57,"Defesa e Segurança",0
"848","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268781","PL",116,2021,43,"Direito Penal e Processual Penal",0
"849","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268781","PL",116,2021,44,"Direitos Humanos e Minorias",0
"850","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269735","RIC",116,2021,56,"Saúde",0
"851","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270199","INC",117,2021,44,"Direitos Humanos e Minorias",0
"852","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270199","INC",117,2021,70,"Finanças Públicas e Orçamento",0
"853","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270199","INC",117,2021,58,"Trabalho e Emprego",0
"854","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268782","PL",117,2021,42,"Direito Civil e Processual Civil",0
"855","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268782","PL",117,2021,44,"Direitos Humanos e Minorias",0
"856","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268782","PL",117,2021,56,"Saúde",0
"857","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269789","RIC",117,2021,62,"Ciência, Tecnologia e Inovação",0
"858","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270200","INC",118,2021,44,"Direitos Humanos e Minorias",0
"859","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270200","INC",118,2021,70,"Finanças Públicas e Orçamento",0
"860","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270200","INC",118,2021,58,"Trabalho e Emprego",0
"861","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268783","PL",118,2021,62,"Ciência, Tecnologia e Inovação",0
"862","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268783","PL",118,2021,57,"Defesa e Segurança",0
"863","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269790","RIC",118,2021,34,"Administração Pública",0
