id_parlamentar;id_parlamentar_parlametria;casa;legislatura;nome;partido;uf;situacao;em_exercicio;governismo;disciplina;partido_disciplina;partido_atual;votos_validos;num_seguiu;bancada_suficiente;;;;;;;;;;
74090;174090;camara;51;Átila Lins;PP;AM;Titular;1;3,878208945;0,929824561;PP;PP;456;424;VERDADEIRO;;;;;;;;;;
178993;1178993;camara;55;Carlos Henrique Gaguim;DEM;TO;Titular;1;3,885841512;0,850364964;DEM;DEM;548;466;VERDADEIRO;;;;;;;;;;
74044;174044;camara;52;Wilson Santiago;PTB;PB;Titular;1;2,89279224;0,808314088;PTB;PTB;433;350;VERDADEIRO;;;;;;;;;;
204481;1204481;camara;56;Dr. Jaziel;PL;CE;Titular;1;3,889303464;0,844444444;PL;PL;495;418;VERDADEIRO;;;;;;;;;;
204436;1204436;camara;56;Isnaldo Bulhões Jr.;MDB;AL;Titular;1;3,8928954;0,827777778;MDB;MDB;360;298;VERDADEIRO;;;;;;;;;;
74459;174459;camara;51;Átila Lira;PP;PI;Titular;1;3,895615664;0,928759894;PP;PP;379;352;VERDADEIRO;;;;;;;;;;
74459;174459;camara;51;Átila Lira;PP;PI;Titular;1;3,895615664;0,187817259;PSB;PP;197;37;;;;;;;;;;;
141428;1141428;camara;53;Fábio Faria;PSD;RN;Titular;0;3,911982698;0,918699187;PSD;PSD;123;113;VERDADEIRO;;;;;;;;;;
143632;1143632;camara;54;Domingos Neto;PSD;CE;Titular;1;3,950267474;0,920886076;PSD;PSD;316;291;VERDADEIRO;;;;;;;;;;
178928;1178928;camara;55;Christiane De Souza Yared;PL;PR;Titular;1;3,95275684;0,905084746;PL;PL;590;534;VERDADEIRO;;;;;;;;;;
204567;1204567;camara;56;Raimundo Costa;PL;BA;Titular;1;3,963136739;0,902869757;PL;PL;453;409;VERDADEIRO;;;;;;;;;;
204567;1204567;camara;56;Raimundo Costa;PL;BA;Titular;1;3,963136739;0;PRP;PL;17;0;;;;;;;;;;;
74043;174043;camara;52;Wellington Roberto;PL;PB;Titular;1;3,988989747;0,865497076;PL;PL;171;148;VERDADEIRO;;;;;;;;;;
204570;1204570;camara;56;Pastor Gil;PL;MA;Titular;1;4,000629273;0,936708861;PL;PL;395;370;VERDADEIRO;;;;;;;;;;
204570;1204570;camara;56;Pastor Gil;PL;MA;Titular;1;4,000629273;0,035714286;PMN;PL;84;3;;;;;;;;;;;
160588;1160588;camara;54;Diego Andrade;PSD;MG;Titular;1;4,006673637;0,91005291;PSD;PSD;378;344;VERDADEIRO;;;;;;;;;;
205865;1205865;camara;56;Reinhold Stephanes Junior;PSD;PR;Suplente;1;4,007645305;0,894206549;PSD;PSD;397;355;VERDADEIRO;;;;;;;;;;
74262;174262;camara;52;Carlos Sampaio;PSDB;SP;Titular;1;1,85911501;0,907488987;PSDB;PSDB;454;412;VERDADEIRO;;;;;;;;;;
204469;1204469;camara;56;Manuel Marcos;REPUBLICANOS;AC;Não Eleito;0;4,015404691;0,672456576;REPUBLICANOS;REPUBLICANOS;403;271;VERDADEIRO;;;;;;;;;;
204472;1204472;camara;56;José Medeiros;PODE;MT;Titular;1;4,021037971;0,665306122;PODEMOS;PODEMOS;490;326;VERDADEIRO;;;;;;;;;;
204506;1204506;camara;56;Marcos Pereira;REPUBLICANOS;SP;Titular;1;4,030895212;0,77388535;REPUBLICANOS;REPUBLICANOS;314;243;VERDADEIRO;;;;;;;;;;
160601;1160601;camara;54;Pr. Marco Feliciano;REPUBLICANOS;SP;Titular;1;4,031282135;0,614457831;PODEMOS;REPUBLICANOS;249;153;;;;;;;;;;;
73891;173891;camara;51;Darcísio Perondi;MDB;RS;Suplente;0;4,07925974;0,776649746;MDB;MDB;197;153;VERDADEIRO;;;;;;;;;;
74317;174317;camara;52;Júlio Cesar;PSD;PI;Titular;1;4,411861551;0,925764192;PSD;PSD;458;424;VERDADEIRO;;;;;;;;;;
141552;1141552;camara;53;Valtenir Pereira;MDB;MT;Suplente;0;4,147110643;0,641025641;MDB;MDB;39;25;VERDADEIRO;;;;;;;;;;
74352;174352;camara;51;Nilson Pinto;PSDB;PA;Titular;1;2,106530928;0,855967078;PSDB;PSDB;486;416;VERDADEIRO;;;;;;;;;;
74356;174356;camara;51;Silas Câmara;REPUBLICANOS;AM;Titular;1;2,978328651;0,727876106;REPUBLICANOS;REPUBLICANOS;452;329;VERDADEIRO;;;;;;;;;;
204516;1204516;camara;56;Alexis Fonteyne;NOVO;SP;Titular;1;4,193904;0,988155668;NOVO;NOVO;591;584;VERDADEIRO;;;;;;;;;;
178881;1178881;camara;55;Aluisio Mendes;PSC;MA;Titular;1;4,211135832;0,641666667;PSC;PSC;360;231;VERDADEIRO;;;;;;;;;;
178881;1178881;camara;55;Aluisio Mendes;PSC;MA;Titular;1;4,211135832;0,596330275;PODEMOS;PSC;109;65;;;;;;;;;;;
160640;1160640;camara;54;Eros Biondini;PROS;MG;Titular;1;4,216077789;0,645435244;PROS;PROS;471;304;VERDADEIRO;;;;;;;;;;
470;2470;senado;56;Chico Rodrigues;DEM;RR;Titular;1;4,216196041;0,878787879;DEM;DEM;66;58;VERDADEIRO;;;;;;;;;;
160531;1160531;camara;54;Jhonatan De Jesus;REPUBLICANOS;RR;Titular;1;4,224544617;0,767241379;REPUBLICANOS;REPUBLICANOS;348;267;VERDADEIRO;;;;;;;;;;
178943;1178943;camara;55;Marcos Soares;DEM;RJ;Suplente;1;4,226755941;0,891304348;DEM;DEM;46;41;VERDADEIRO;;;;;;;;;;
204484;1204484;camara;56;General Peternelli;PSL;SP;Titular;1;4,253792994;0,91349481;PSL;PSL;578;528;VERDADEIRO;;;;;;;;;;
204562;1204562;camara;56;Edilázio Júnior;PSD;MA;Titular;1;4,284154382;0,909819639;PSD;PSD;499;454;VERDADEIRO;;;;;;;;;;
204416;1204416;camara;56;Sanderson;PSL;RS;Titular;1;4,309836988;0,893457944;PSL;PSL;535;478;VERDADEIRO;;;;;;;;;;
73692;173692;camara;51;Osmar Terra;MDB;RS;Titular;1;4,311377574;0,8;MDB;MDB;270;216;VERDADEIRO;;;;;;;;;;
5894;25894;senado;56;Flávio Bolsonaro;REPUBLICANOS;RJ;Titular;1;4,313789331;0,632653061;REPUBLICANOS;REPUBLICANOS;49;31;FALSO;;;;;;;;;;
5894;25894;senado;56;Flávio Bolsonaro;REPUBLICANOS;RJ;Titular;1;4,313789331;0;SPARTIDO;REPUBLICANOS;1;0;;;;;;;;;;;
475;2475;senado;56;Confúcio Moura;MDB;RO;Titular;1;4,324999495;0,904109589;MDB;MDB;73;66;VERDADEIRO;;;;;;;;;;
204514;1204514;camara;56;Coronel Tadeu;PSL;SP;Titular;1;4,325383729;0,914171657;PSL;PSL;501;458;VERDADEIRO;;;;;;;;;;
204529;1204529;camara;56;Policial Katia Sastre;PL;SP;Titular;1;4,339108583;0,864761905;PL;PL;525;454;VERDADEIRO;;;;;;;;;;
74571;174571;camara;51;Nelson Pellegrino;PT;BA;Titular;0;-4,443185378;0,93373494;PT;PT;166;155;VERDADEIRO;;;;;;;;;;
204423;1204423;camara;56;André Ferreira;PSC;PE;Titular;1;4,341059377;0,653958944;PSC;PSC;341;223;VERDADEIRO;;;;;;;;;;
74585;174585;camara;51;Lincoln Portela;PL;MG;Titular;1;2,649563356;0,84496124;PL;PL;516;436;VERDADEIRO;;;;;;;;;;
74383;174383;camara;52;Giacobo;PL;PR;Titular;1;4,355747501;0,921319797;PL;PL;394;363;VERDADEIRO;;;;;;;;;;
5422;25422;senado;56;Marcos Rogério;DEM;RO;Titular;1;4,37317038;0,95;DEM;DEM;60;57;VERDADEIRO;;;;;;;;;;
204365;1204365;camara;56;Gilson Marques;NOVO;SC;Titular;1;4,381166442;0,988429752;NOVO;NOVO;605;598;VERDADEIRO;;;;;;;;;;
193726;1193726;camara;55;Paulo Eduardo Martins;PSC;PR;Titular;1;4,386108428;0,560606061;PSC;PSC;528;296;VERDADEIRO;;;;;;;;;;
73808;173808;camara;53;Sérgio Brito;PSD;BA;Titular;1;4,395129225;0,914754098;PSD;PSD;305;279;VERDADEIRO;;;;;;;;;;
156190;1156190;camara;56;Marcel Van Hattem;NOVO;RS;Titular;1;4,418026468;0,989361702;NOVO;NOVO;564;558;VERDADEIRO;;;;;;;;;;
204532;1204532;camara;56;Vinicius Poit;NOVO;SP;Titular;1;4,41822358;0,986863711;NOVO;NOVO;609;601;VERDADEIRO;;;;;;;;;;
204520;1204520;camara;56;Junio Amaral;PSL;MG;Titular;1;4,434522594;0,884751773;PSL;PSL;564;499;VERDADEIRO;;;;;;;;;;
204554;1204554;camara;56;Abílio Santana;PL;BA;Titular;1;4,456388114;0;PHS;PL;16;0;;;;;;;;;;;
4531;24531;senado;53;Jayme Campos;DEM;MT;Titular;1;4,473878292;0,931506849;DEM;DEM;73;68;VERDADEIRO;;;;;;;;;;
81297;181297;camara;56;Dra. Soraya Manato;PSL;ES;Titular;1;4,474889454;0,893155259;PSL;PSL;599;535;VERDADEIRO;;;;;;;;;;
178908;1178908;camara;55;Delegado Éder Mauro;PSD;PA;Titular;1;4,482209579;0,880898876;PSD;PSD;445;392;VERDADEIRO;;;;;;;;;;
204528;1204528;camara;56;Adriana Ventura;NOVO;SP;Titular;1;4,491647383;0,991721854;NOVO;NOVO;604;599;VERDADEIRO;;;;;;;;;;
74537;174537;camara;51;Claudio Cajado;PP;BA;Titular;1;4,500285059;0,92371134;PP;PP;485;448;VERDADEIRO;;;;;;;;;;
151208;1151208;camara;53;Laercio Oliveira;PP;SE;Titular;1;4,502420475;0,943793911;PP;PP;427;403;VERDADEIRO;;;;;;;;;;
204531;1204531;camara;56;Guilherme Derrite;PP;SP;Titular;1;4,508528611;0,850594228;PP;PP;589;501;VERDADEIRO;;;;;;;;;;
92699;192699;camara;55;Fernando Monteiro;PP;PE;Titular;1;3,356395273;0,883196721;PP;PP;488;431;VERDADEIRO;;;;;;;;;;
178871;1178871;camara;55;Evair Vieira De Melo;PP;ES;Titular;1;4,538395344;0,89860835;PP;PP;503;452;VERDADEIRO;;;;;;;;;;
204504;1204504;camara;56;Cezinha De Madureira;PSD;SP;Titular;1;4,538630779;0,922018349;PSD;PSD;436;402;VERDADEIRO;;;;;;;;;;
204513;1204513;camara;56;Guiga Peixoto;PSL;SP;Titular;1;4,538671238;0,861435726;PSL;PSL;599;516;VERDADEIRO;;;;;;;;;;
204523;1204523;camara;56;Lucas Gonzalez;NOVO;MG;Titular;1;4,539194201;0,986348123;NOVO;NOVO;586;578;VERDADEIRO;;;;;;;;;;
204519;1204519;camara;56;Tiago Mitraud;NOVO;MG;Titular;1;4,574867922;0,990066225;NOVO;NOVO;604;598;VERDADEIRO;;;;;;;;;;
204399;1204399;camara;56;Schiavinato;PP;PR;Titular;1;4,579184995;0,928436911;PP;PP;531;493;VERDADEIRO;;;;;;;;;;
1249;21249;senado;53;Kátia Abreu;PP;TO;Titular;1;3,450397739;0,5;PDT;PP;18;9;;;;;;;;;;;
204390;1204390;camara;56;Professor Alcides;PP;GO;Titular;1;4,600169792;0,926640927;PP;PP;518;480;VERDADEIRO;;;;;;;;;;
204550;1204550;camara;56;Júnior Mano;PL;CE;Titular;1;4,614006549;0,925842697;PL;PL;445;412;VERDADEIRO;;;;;;;;;;
204550;1204550;camara;56;Júnior Mano;PL;CE;Titular;1;4,614006549;0,611111111;PATRIOTA;PL;18;11;;;;;;;;;;;
73788;173788;camara;51;Ricardo Barros;PP;PR;Titular;1;4,619533765;0,935;PP;PP;400;374;VERDADEIRO;;;;;;;;;;
141417;1141417;camara;53;Edio Lopes;PL;RR;Titular;1;4,630805986;0,880222841;PL;PL;359;316;VERDADEIRO;;;;;;;;;;
204388;1204388;camara;56;Bibo Nunes;PSL;RS;Titular;1;4,667314174;0,903225806;PSL;PSL;589;532;VERDADEIRO;;;;;;;;;;
204452;1204452;camara;56;Márcio Labre;PSL;RJ;Titular;1;4,673876616;0,910280374;PSL;PSL;535;487;VERDADEIRO;;;;;;;;;;
160527;1160527;camara;54;Aguinaldo Ribeiro;PP;PB;Titular;1;4,688461133;0,949090909;PP;PP;275;261;VERDADEIRO;;;;;;;;;;
204461;1204461;camara;56;Paulo Ganime;NOVO;RJ;Titular;1;4,689266879;0,990033223;NOVO;NOVO;602;596;VERDADEIRO;;;;;;;;;;
178882;1178882;camara;55;André Fufuca;PP;MA;Titular;1;4,715221489;0,949748744;PP;PP;199;189;VERDADEIRO;;;;;;;;;;
178983;1178983;camara;55;Marcio Alvino;PL;SP;Titular;1;4,721283911;0,899665552;PL;PL;598;538;VERDADEIRO;;;;;;;;;;
160673;1160673;camara;54;Giovani Cherini;PL;RS;Titular;1;4,771945114;0,919765166;PL;PL;511;470;VERDADEIRO;;;;;;;;;;
115746;1115746;camara;56;Gelson Azevedo;PL;RJ;Titular;1;4,788887583;0,9296875;PL;PL;512;476;VERDADEIRO;;;;;;;;;;
115746;1115746;camara;56;Gelson Azevedo;PL;RJ;Titular;1;4,788887583;0;PHS;PL;16;0;;;;;;;;;;;
5385;25385;senado;56;Irajá;PSD;TO;Titular;1;4,803480095;0,8;PSD;PSD;50;40;VERDADEIRO;;;;;;;;;;
74399;174399;camara;52;Onyx Lorenzoni;DEM;RS;Titular;0;4,805425197;1;DEM;DEM;31;31;VERDADEIRO;;;;;;;;;;
160642;1160642;camara;54;Pastor Eurico;PATRIOTA;PE;Titular;1;4,818903736;0,49304175;PATRIOTA;PATRIOTA;503;248;VERDADEIRO;;;;;;;;;;
67138;167138;camara;54;Iracema Portella;PP;PI;Titular;1;4,820274419;0,944954128;PP;PP;327;309;VERDADEIRO;;;;;;;;;;
205863;1205863;camara;56;Marcelo Brum;PSL;RS;Suplente;1;4,83365477;0,892712551;PSL;PSL;494;441;VERDADEIRO;;;;;;;;;;
204413;1204413;camara;56;Alcides Rodrigues;PATRIOTA;GO;Titular;1;4,847875893;0,477223427;PATRIOTA;PATRIOTA;461;220;VERDADEIRO;;;;;;;;;;
74554;174554;camara;51;José Rocha;PL;BA;Titular;1;4,854180279;0,897435897;PL;PL;390;350;VERDADEIRO;;;;;;;;;;
160599;1160599;camara;54;Dimas Fabiano;PP;MG;Titular;1;4,877131886;0,925702811;PP;PP;498;461;VERDADEIRO;;;;;;;;;;
211649;1211649;camara;56;Ricardo Pericar;PSL;RJ;Suplente;0;4,891810959;0,914285714;PSL;PSL;70;64;VERDADEIRO;;;;;;;;;;
178921;1178921;camara;55;Sebastião Oliveira;AVANTE;PE;Titular;1;4,900936239;0,914012739;PL;AVANTE;314;287;;;;;;;;;;;
178921;1178921;camara;55;Sebastião Oliveira;AVANTE;PE;Titular;1;4,900936239;0,833333333;AVANTE;AVANTE;108;90;VERDADEIRO;;;;;;;;;;
3830;23830;senado;55;Davi Alcolumbre;DEM;AP;Titular;1;4,913733247;1;DEM;DEM;12;12;VERDADEIRO;;;;;;;;;;
1186;21186;senado;56;Luis Carlos Heinze;PP;RS;Titular;1;4,928875271;0,820512821;PP;PP;78;64;VERDADEIRO;;;;;;;;;;
122466;1122466;camara;55;Ronaldo Martins;REPUBLICANOS;CE;Suplente;0;4,930218477;0,421052632;REPUBLICANOS;REPUBLICANOS;76;32;VERDADEIRO;;;;;;;;;;
204454;1204454;camara;56;Daniel Silveira;PSL;RJ;Titular;1;4,93347314;0,893709328;PSL;PSL;461;412;VERDADEIRO;;;;;;;;;;
204556;1204556;camara;56;Marcelo Ramos;PL;AM;Titular;1;5,000247742;0,902777778;PL;PL;504;455;VERDADEIRO;;;;;;;;;;
137070;1137070;camara;55;Vicentinho Júnior;PL;TO;Titular;1;5,001456987;0,919565217;PL;PL;460;423;VERDADEIRO;;;;;;;;;;
204563;1204563;camara;56;Josimar Maranhãozinho;PL;MA;Titular;1;5,027441129;0,848375451;PL;PL;277;235;VERDADEIRO;;;;;;;;;;
160541;1160541;camara;54;Arthur Lira;PP;AL;Titular;1;5,048429468;0,956730769;PP;PP;208;199;VERDADEIRO;;;;;;;;;;
204395;1204395;camara;56;Pedro Lupion;DEM;PR;Titular;1;5,080414358;0,822134387;DEM;DEM;506;416;VERDADEIRO;;;;;;;;;;
5502;25502;senado;56;Plínio Valério;PSDB;AM;Titular;1;-1,050915888;0,757142857;PSDB;PSDB;70;53;VERDADEIRO;;;;;;;;;;
204455;1204455;camara;56;Luiz Lima;PSL;RJ;Titular;1;5,099191346;0,892733564;PSL;PSL;578;516;VERDADEIRO;;;;;;;;;;
74052;174052;camara;52;Bosco Costa;PL;SE;Titular;1;5,124898023;0,901785714;PL;PL;560;505;VERDADEIRO;;;;;;;;;;
141459;1141459;camara;53;João Maia;PL;RN;Titular;1;5,151533465;0,904;PL;PL;500;452;VERDADEIRO;;;;;;;;;;
204460;1204460;camara;56;Carlos Jordy;PSL;RJ;Titular;1;5,20124829;0,898601399;PSL;PSL;572;514;VERDADEIRO;;;;;;;;;;
204549;1204549;camara;56;Aj Albuquerque;PP;CE;Titular;1;5,231635549;0,947261663;PP;PP;493;467;VERDADEIRO;;;;;;;;;;
204574;1204574;camara;56;Junior Lourenço;PL;MA;Titular;1;5,253452708;0,883435583;PL;PL;326;288;VERDADEIRO;;;;;;;;;;
204507;1204507;camara;56;Carla Zambelli;PSL;SP;Titular;1;5,255275906;0,897540984;PSL;PSL;488;438;VERDADEIRO;;;;;;;;;;
204524;1204524;camara;56;Pinheirinho;PP;MG;Titular;1;5,258366734;0,934042553;PP;PP;470;439;VERDADEIRO;;;;;;;;;;
204473;1204473;camara;56;General Girão;PSL;RN;Titular;1;5,276051462;0,897703549;PSL;PSL;479;430;VERDADEIRO;;;;;;;;;;
204378;1204378;camara;56;Coronel Chrisóstomo;PSL;RO;Titular;1;5,315372606;0,907749077;PSL;PSL;542;492;VERDADEIRO;;;;;;;;;;
204545;1204545;camara;56;Alê Silva;PSL;MG;Titular;1;5,410261976;0,884816754;PSL;PSL;573;507;VERDADEIRO;;;;;;;;;;
212749;1212749;camara;56;Marcão Gomes;PL;RJ;Suplente;0;5,421772242;0,953216374;PL;PL;171;163;VERDADEIRO;;;;;;;;;;
146788;1146788;camara;55;Marcelo Aro;PP;MG;Titular;1;5,425280031;0;PHS;PP;15;0;;;;;;;;;;;
204438;1204438;camara;56;Sergio Toledo;PL;AL;Titular;1;5,440419497;0,909259259;PL;PL;540;491;VERDADEIRO;;;;;;;;;;
141458;1141458;camara;53;João Carlos Bacelar;PL;BA;Titular;1;5,512348638;0,904942966;PL;PL;263;238;VERDADEIRO;;;;;;;;;;
204411;1204411;camara;56;Filipe Barros;PSL;PR;Titular;1;5,657087917;0,902390438;PSL;PSL;502;453;VERDADEIRO;;;;;;;;;;
204526;1204526;camara;56;Luiz Philippe De Orleans e Bragança;PSL;SP;Titular;1;5,672235348;0,871143376;PSL;PSL;551;480;VERDADEIRO;;;;;;;;;;
204400;1204400;camara;56;Aline Sleutjes;PSL;PR;Titular;1;5,730014072;0,895918367;PSL;PSL;490;439;VERDADEIRO;;;;;;;;;;
5894;25894;senado;56;Flávio Bolsonaro;REPUBLICANOS;RJ;Titular;1;4,313789331;0,9375;PSL;REPUBLICANOS;16;15;;;;;;;;;;;
179587;1179587;camara;56;Vitor Hugo;PSL;GO;Titular;1;5,767201536;0,90023753;PSL;PSL;421;379;VERDADEIRO;;;;;;;;;;
204367;1204367;camara;56;Daniel Freitas;PSL;SC;Titular;1;5,800120212;0,895652174;PSL;PSL;575;515;VERDADEIRO;;;;;;;;;;
204369;1204369;camara;56;Caroline De Toni;PSL;SC;Titular;1;5,88393006;0,90070922;PSL;PSL;564;508;VERDADEIRO;;;;;;;;;;
93083;193083;camara;55;Cacá Leão;PP;BA;Titular;1;5,943226755;0,947069943;PP;PP;529;501;VERDADEIRO;;;;;;;;;;
5895;25895;senado;56;Jorge Kajuru;CIDADANIA;GO;Titular;1;-6,968684972;0,714285714;PSB;CIDADANIA;7;5;;;;;;;;;;;
5899;25899;senado;56;Vanderlan Cardoso;PSD;GO;Titular;1;1,177523802;1;PP;PSD;17;17;;;;;;;;;;;
141372;1141372;camara;53;Aelton Freitas;PR;MG;Titular;0;5,950977445;1;PL;PL;41;41;VERDADEIRO;;;;;;;;;;
204449;1204449;camara;56;Nelson Barbudo;PSL;MT;Titular;1;5,984106938;0,911111111;PSL;PSL;495;451;VERDADEIRO;;;;;;;;;;
146307;1146307;camara;53;Neri Geller;PP;MT;Titular;1;5,986902407;0,943820225;PP;PP;445;420;VERDADEIRO;;;;;;;;;;
5540;25540;senado;55;Fernando Bezerra Coelho;MDB;PE;Titular;1;6,075929985;0,802631579;MDB;MDB;76;61;VERDADEIRO;;;;;;;;;;
214445;1214445;camara;56;Nilson F. Stainsack;PP;SC;Suplente;0;6,149383727;0,912087912;PP;PP;91;83;VERDADEIRO;;;;;;;;;;
285;2285;senado;56;Marcio Bittar;MDB;AC;Titular;1;6,26635623;0,847222222;MDB;MDB;72;61;VERDADEIRO;;;;;;;;;;
5942;25942;senado;56;Marcos do Val;PODEMOS;ES;Titular;1;-0,476041729;0,8;CIDADANIA;PODEMOS;5;4;;;;;;;;;;;
3806;23806;senado;56;Zequinha Marinho;PSC;PA;Titular;1;6,28031108;1;PSC;PSC;67;67;FALSO;;;;;;;;;;
92346;192346;camara;55;Eduardo Bolsonaro;PSL;SP;Titular;1;6,339917875;0,892339545;PSL;PSL;483;431;VERDADEIRO;;;;;;;;;;
178861;1178861;camara;55;Ronaldo Carletto;PP;BA;Titular;1;6,396699044;0,95112782;PP;PP;532;506;VERDADEIRO;;;;;;;;;;
6295;26295;senado;56;Carlos Fávaro;PSD;MT;Titular;1;6,482399436;0,875;PSD;PSD;48;42;VERDADEIRO;;;;;;;;;;
204462;1204462;camara;56;Chris Tonietto;PSL;RJ;Titular;1;6,493629278;0,873893805;PSL;PSL;452;395;VERDADEIRO;;;;;;;;;;
204458;1204458;camara;56;Major Fabiana;PSL;RJ;Titular;1;6,510161556;0,901746725;PSL;PSL;458;413;VERDADEIRO;;;;;;;;;;
5979;25979;senado;56;Leila Barros;PSB;DF;Titular;1;-6,494966537;1;PSB;PSB;73;73;FALSO;;;;;;;;;;
160591;1160591;camara;54;Vinicius Gurgel;PL;AP;Titular;1;6,602914581;0,964285714;PL;PL;224;216;VERDADEIRO;;;;;;;;;;
204444;1204444;camara;56;Helio Lopes;PSL;RJ;Titular;1;6,634628461;0,895716946;PSL;PSL;537;481;VERDADEIRO;;;;;;;;;;
121948;1121948;camara;56;Adriano Do Baldy;PP;GO;Titular;1;6,668035123;0,943493151;PP;PP;584;551;VERDADEIRO;;;;;;;;;;
178831;1178831;camara;55;André Abdon;PP;AP;Titular;1;6,908829169;0,955156951;PP;PP;446;426;VERDADEIRO;;;;;;;;;;
204374;1204374;camara;56;Bia Kicis;PSL;DF;Titular;1;7,744058081;0,903846154;PSL;PSL;520;470;VERDADEIRO;;;;;;;;;;
178862;1178862;camara;55;Tia Eron;REPUBLICANOS;BA;Suplente;1;7,785336907;1;REPUBLICANOS;REPUBLICANOS;27;27;VERDADEIRO;;;;;;;;;;
215042;1215042;camara;56;Ricardo Da Karol;PSC;RJ;Efetivado;1;8,004284483;0,982758621;PSC;PSC;58;57;VERDADEIRO;;;;;;;;;;
214694;1214694;camara;56;Jorge Goetten;PL;SC;Suplente;0;8,016684664;0,965116279;PL;PL;86;83;VERDADEIRO;;;;;;;;;;
212625;1212625;camara;56;Dr. Gonçalo;REPUBLICANOS;MA;Suplente;1;9,005006913;0,694444444;REPUBLICANOS;REPUBLICANOS;72;50;VERDADEIRO;;;;;;;;;;
212625;1212625;camara;56;Dr. Gonçalo;REPUBLICANOS;MA;Suplente;1;9,005006913;0;AVANTE;REPUBLICANOS;14;0;;;;;;;;;;;
742;2742;senado;56;Marcelo Castro;MDB;PI;Titular;1;1,617047225;0,909090909;MDB;MDB;77;70;VERDADEIRO;;;;;;;;;;
751;2751;senado;56;Arolde de Oliveira;PSD;RJ;Titular;0;2,563875861;0,796296296;PSD;PSD;54;43;VERDADEIRO;;;;;;;;;;
178901;1178901;camara;55;Tereza Cristina;DEM;MS;Titular;0;10;1;DEM;DEM;31;31;VERDADEIRO;;;;;;;;;;
739;2739;senado;54;Ciro Nogueira;PP;PI;Titular;1;10;0,929577465;PP;PP;71;66;VERDADEIRO;;;;;;;;;;
945;2945;senado;51;Alvaro Dias;PODEMOS;PR;Titular;1;-5,812512296;0,774647887;PODEMOS;PODEMOS;71;55;VERDADEIRO;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
